"package_id","domain_group_codes","title","publisher","content_scope","canonical_url","acquisition_url","rights_url","license_or_terms","language","jurisdiction","format","offline_method","tier","safety_class","update_class","criticality","breadth","actionability","reproducibility","offline_fit","rights_clarity","language_fit","maintainability","safety_penalty","volatility_penalty","storage_penalty","release_state","acquisition_state","rights_state","content_review_state","offline_open_state","sha256","local_path","retrieved_at","review_due","priority_score","notes"
"SUP-LEA-038","HEALTH","FSIS household food safety bundle","USDA Food Safety and Inspection Service","Практический источник для групп HEALTH","https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart","https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart","https://www.usda.gov/about-usda/general-information/policies-and-links/digital/copyright-policy","US household guidance; apply stricter current Portuguese/EU requirements when relevant; commercial operations need HACCP and competent authority","EN; ES where offered","International/reference","HTML; printable PDF","Save exact printable pages for safe temperatures; thermometers and emergency food safety; record dates","L1","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] US household guidance; apply stricter current Portuguese/EU requirements when relevant; commercial operations need HACCP and competent authority"
"SUP-LEA-039","HEALTH|AGRI","FAO INFOODS food composition databases","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI","https://www.fao.org/infoods/infoods/tables-and-databases/en/","https://www.fao.org/infoods/infoods/tables-and-databases/en/","https://www.fao.org/contact-us/terms/db-terms-of-use/en","Apply FAO database terms where applicable; each linked national table may have different rights; values are analytical references not clinical prescriptions","EN; selected regional languages","International/reference","XLSX; PDF; databases","Download only direct FAO-hosted datasets; exclude linked national tables without separate reuse permission","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Apply FAO database terms where applicable; each linked national table may have different rights; values are analytical references not clinical prescriptions"
"SUP-LEA-040","HEALTH|PORT","PortFIR Portuguese Food Composition Table metadata","Instituto Nacional de Saúde Doutor Ricardo Jorge","Практический источник для групп HEALTH|PORT","https://portfir.insa.min-saude.pt/pt/","https://portfir.insa.min-saude.pt/pt/","https://portfir.insa.min-saude.pt/pt/","DO_NOT_INGEST; site indicates all rights reserved and no reusable licence was established; version is time-sensitive","PT","Portugal/EU","XLSX; web portal","Keep metadata and canonical link only; obtain written redistribution permission before copying the workbook","L3","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","3","3","4","3","5","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] DO_NOT_INGEST; site indicates all rights reserved and no reusable licence was established; version is time-sensitive"
"SUP-LEA-041","HEALTH|AGRI","Codex Alimentarius food hygiene; contaminants and water-use subset","FAO and World Health Organization Codex Alimentarius Commission","Практический источник для групп HEALTH|AGRI","https://www.fao.org/fao-who-codexalimentarius/codex-texts/standards/en/","https://www.fao.org/fao-who-codexalimentarius/codex-texts/standards/en/","https://www.fao.org/contact-us/terms/en/","Codex is an international reference and not Portuguese law; item licences can differ; commercial food safety implementation requires trained personnel","EN; FR; ES; AR; ZH; RU","International/reference","PDF standards; codes; guidelines","Resolve exact current CXC 1; CXS 193 and CXG 100 files; inspect each PDF rights page before download","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Codex is an international reference and not Portuguese law; item licences can differ; commercial food safety implementation requires trained personnel"
"SUP-LEA-042","CHEM|HEALTH|PORT","OpenFoodTox chemical hazards database","European Food Safety Authority","Практический источник для групп CHEM|HEALTH|PORT","https://www.efsa.europa.eu/en/data-report/chemical-hazards-database-openfoodtox","https://www.efsa.europa.eu/en/data-report/chemical-hazards-database-openfoodtox","https://www.efsa.europa.eu/en/legalnotice","Professional toxicology and risk-assessment data; never use to diagnose poisoning or calculate a household treatment dose","EN","Portugal/EU","XLSX; IUCLID i6z","Download dated official release and technical documentation; retain EFSA acknowledgement and third-party flags","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Professional toxicology and risk-assessment data; never use to diagnose poisoning or calculate a household treatment dose"
"SUP-LEA-043","LIFE|HEALTH|AGRI|PORT","EUR-Lex bounded food; water; seed; plant and animal health law snapshot","Publications Office of the European Union","Практический источник для групп LIFE|HEALTH|AGRI|PORT","https://eur-lex.europa.eu/","https://eur-lex.europa.eu/","https://eur-lex.europa.eu/content/help/data-reuse/reuse-contents-eurlex-details.html?locale=en","Law changes; consolidated text may not be legally authentic; national implementation and current competent-authority advice must overlay the archive","All official EU languages including PT","Portugal/EU","HTML; PDF; XML; Cellar metadata","Acquire CELEX-identified consolidated and original acts through official EUR-Lex/Cellar; store retrieval date and consolidation status","L3","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","3","3","4","3","5","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Law changes; consolidated text may not be legally authentic; national implementation and current competent-authority advice must overlay the archive"
"SUP-LEA-044","HEALTH","Principles of Epidemiology in Public Health Practice third edition","Centers for Disease Control and Prevention","Практический источник для групп HEALTH","https://stacks.cdc.gov/view/cdc/13178","https://stacks.cdc.gov/view/cdc/13178","https://www.cdc.gov/other/agencymaterials.html","Explicit public-domain training work; descriptive household counts are permissible but outbreak declaration; contact tracing and causal inference need authorities","EN","International/reference","PDF; CDC Stacks metadata; checksum","Download the exact CDC Stacks public-domain object and published checksum","L1","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Explicit public-domain training work; descriptive household counts are permissible but outbreak declaration; contact tracing and causal inference need authorities"
"SUP-LEA-045","HEALTH|PORT","ECDC preparedness planning and public-health measures guidance set","European Centre for Disease Prevention and Control","Практический источник для групп HEALTH|PORT","https://www.ecdc.europa.eu/en/publications-data/recommendations-preparedness-planning-public-health-threats","https://www.ecdc.europa.eu/en/publications-data/recommendations-preparedness-planning-public-health-threats","https://www.ecdc.europa.eu/en/ecdc-intellectual-property-notices","ECDC-owned public material is generally CC BY 4.0 unless stated; public-health action must follow current Portuguese authority","EN; some EU languages","Portugal/EU","PDF; annexes; templates","Download exact ECDC-owned items marked for reuse; record version; third-party figures and update date","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] ECDC-owned public material is generally CC BY 4.0 unless stated; public-health action must follow current Portuguese authority"
"SUP-LEA-046","LIFE|HEALTH|AGRI","One Health Joint Plan of Action and implementation guide","FAO; UNEP; WHO; WOAH","Практический источник для групп LIFE|HEALTH|AGRI","https://www.fao.org/one-health/resources/publications/joint-plan-of-action/en","https://www.fao.org/one-health/resources/publications/joint-plan-of-action/en","https://www.fao.org/contact-us/terms/en/","Framework for institutions and multisector coordination; not a veterinary or medical treatment manual","EN; RU and other UN languages depending item","International/reference","PDF; implementation guide; tools","Download exact official language editions and verify each copyright page","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Framework for institutions and multisector coordination; not a veterinary or medical treatment manual"
"SUP-LEA-047","LIFE|HEALTH|AGRI","DAD-IS animal genetic resources export","Food and Agriculture Organization of the United Nations","Практический источник для групп LIFE|HEALTH|AGRI","https://www.fao.org/dad-is/data/data-export/en","https://www.fao.org/dad-is/data/data-export/en","https://www.fao.org/contact-us/terms/db-terms-of-use/en","Breed diversity reference under FAO database terms unless metadata differs; not a health; breeding or import authorization","EN; multilingual portal","International/reference","CSV/data export; reports","Use official custom or bulk export; preserve indicator definitions and date","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","4","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Breed diversity reference under FAO database terms unless metadata differs; not a health; breeding or import authorization"
"SUP-LEA-048","LIFE|HEALTH|AGRI","EMPRES-i+ animal disease event data","Food and Agriculture Organization of the United Nations","Практический источник для групп LIFE|HEALTH|AGRI","https://data.apps.fao.org/static/sites/empres-i/about.html","https://data.apps.fao.org/static/sites/empres-i/about.html","https://www.fao.org/contact-us/terms/db-terms-of-use/en","Events combine official and partner sources; absence of a record is not absence of disease; reporting and response belong to veterinary authorities","EN; multilingual portal","International/reference","Web map; event export/API if officially offered; metadata","Acquire only an official dated export with event-source attribution and reuse metadata","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Events combine official and partner sources; absence of a record is not absence of disease; reporting and response belong to veterinary authorities"
"SUP-LEA-049","LIFE|HEALTH","WOAH Terrestrial Animal Health Code and diagnostic Manual","World Organisation for Animal Health","Практический источник для групп LIFE|HEALTH","https://www.woah.org/en/what-we-do/standards/codes-and-manuals/","https://www.woah.org/en/what-we-do/standards/codes-and-manuals/","https://www.woah.org/en/what-we-do/publications/","Free to read does not equal redistribution; diagnostic methods are laboratory/veterinary only and editions change","EN; FR; ES","International/reference","PDF; online chapters","Keep metadata and official current/previous-edition links; obtain WOAH reproduction permission before shared offline distribution","L3","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","5","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Free to read does not equal redistribution; diagnostic methods are laboratory/veterinary only and editions change"
"SUP-LEA-050","PHYS|LIFE|HEALTH|AGRI","NAHEMS and FAD PReP animal emergency materials","USDA Animal and Plant Health Inspection Service","Практический источник для групп PHYS|LIFE|HEALTH|AGRI","https://www.aphis.usda.gov/animal-emergencies/nahems-educational-training-materials","https://www.aphis.usda.gov/animal-emergencies/nahems-educational-training-materials","https://www.usda.gov/about-usda/general-information/policies-and-links/digital/copyright-policy","Household safe subset is observe; separate contacts; document and notify; quarantine; sampling; vaccination; euthanasia; depopulation and carcass disposal are authority-only","EN","International/reference","PDF guidelines; handouts; presentations; response plans","Download only exact US federal materials after third-party rights review; record edition and hazard role","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Household safe subset is observe; separate contacts; document and notify; quarantine; sampling; vaccination; euthanasia; depopulation and carcass disposal are authority-only"
"SUP-MDE-001","MATH|METH|EDU","OpenStax textbook set","openstax.org","Практический источник для групп MATH|METH|EDU","https://openstax.org/","https://openstax.org/","https://openstax.org/","Current official FAQ says CC-BY-NC-SA-4.0; exact title/edition; attribution on each physical page or digital equivalent; trademark and ancillary exclusions require item review","primarily EN;ES and other availability is title-specific","International/reference","PDF;HTML web view;book-specific ancillary files","Select exact titles and editions; preserve PDF/HTML where offered, attribution text, accessibility assets and title metadata; serve read-only locally","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Commercial/noncommercial context; title-level license snapshot; third-party figures; edition date; accessibility; no credential claim"
"SUP-MDE-002","MATH|METH|COMP|ELEC|EDU","MIT OpenCourseWare selected courses","ocw.mit.edu","Практический источник для групп MATH|METH|COMP|ELEC|EDU","https://ocw.mit.edu/","https://ocw.mit.edu/","https://ocw.mit.edu/","Current terms state CC-BY-NC-SA-4.0 for OCW content; third-party material and marks may be excluded; course-by-course review mandatory","mostly EN;translations/course variants are item-specific","International/reference","Course ZIP;HTML;PDF;media where included","Use each course's official Download Course path; freeze course URL, date, manifest and excluded assets; test all local links/media without network","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Per-course rights; NC/SA compatibility; third-party media; large video budget; current terms snapshot [CANONICAL_URL_SAFETY_FLOOR=S1_LOW_RISK_HOUSEHOLD]"
"SUP-MDE-003","MATH|METH|ELEC|EDU","PhET regular HTML simulations","phet.colorado.edu","Практический источник для групп MATH|METH|ELEC|EDU","https://phet.colorado.edu/en/","https://phet.colorado.edu/en/","https://phet.colorado.edu/en/","Regular HTML simulation files are currently CC-BY-NC-4.0 with prescribed attribution and visible brand; PhET-iO/Studio and legacy Java/Flash have separate terms","many translations including pt_BR; verify pt_PT and each simulation translation","International/reference","HTML5 simulation files;desktop offline app;legacy Java only where separately justified","Download only regular HTML sims or official offline app; preserve attribution and embedded credits; run local launch tests; exclude PhET-iO presets","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Noncommercial use gate; exact sim/version; language QA; trademark rules; third-party credits; exclude premium/iO"
"SUP-MDE-004","COMP|METH|EDU","The Carpentries lesson set","carpentries.org","Практический источник для групп COMP|METH|EDU","https://carpentries.org/","https://carpentries.org/","https://carpentries.org/","Lesson materials are generally CC-BY-4.0; software snippets/templates may have repository-specific terms; inspect each selected repo","mostly EN;community translations vary","International/reference","Git;Markdown;HTML;lesson data;instructor notes","Clone immutable tags/commits with submodules; build static lesson locally; preserve AUTHORS/CITATION/LICENSE and datasets","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Repo-level license; data rights; commit pin; build dependencies; pedagogical review for local audience"
"SUP-MDE-005","MATH|METH|EDU|ARCH","The Turing Way","github.com","Практический источник для групп MATH|METH|EDU|ARCH","https://github.com/the-turing-way/the-turing-way","https://github.com/the-turing-way/the-turing-way","https://github.com/the-turing-way/the-turing-way","Official LICENSE: documentation/process/data CC-BY-4.0; software/infrastructure MIT except where noted; third-party citations/assets still require review","EN with selected community translations including Portuguese; coverage varies","International/reference","Git;MyST/Markdown;images;HTML build;release archive","Preserve release/tag plus source repository, build environment, references and image sources; build and search locally","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Exact release; external embeds; image/file notices; citation; local build closure"
"SUP-MDE-007","EDU|ARCH|COMP","Kolibri Learning Platform","learningequality.org","Практический источник для групп EDU|ARCH|COMP","https://learningequality.org/kolibri/","https://learningequality.org/kolibri/","https://learningequality.org/kolibri/","Kolibri code is MIT and docs CC-BY-SA-4.0; every content resource/channel retains its own license and attribution","localized UI/docs;content languages depend on selected channel","International/reference","Platform installers/source packages;local database;Kolibri content channels;docs","Acquire exact platform release and supported installer/source; export/import reviewed content through official offline peer/USB mechanism; preserve channel manifest and licenses","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Platform security version; content-level rights; user/learner data privacy; backup/restore; no cloud dependency in test"
"SUP-MDE-008","ARCH|COMP","Kiwix/openZIM runtime","kiwix.org","Практический источник для групп ARCH|COMP","https://kiwix.org/en/","https://kiwix.org/en/","https://kiwix.org/en/","Kiwix/openZIM software licenses are component-specific, commonly GPL-family; ZIM container conveys no rights to contained content","reader localized;content language per ZIM","International/reference","Reader binaries;source;ZIM;OPDS/catalog metadata;Meta4;torrent where offered","Freeze exact reader and source releases for target platforms; ingest only separately cleared ZIMs; local full-text/search smoke test and file-integrity check","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Component SPDX; contained-content rights; signatures/checksums; target architecture; search/index function"
"SUP-MDE-009","ARCH|EDU","Wikimedia offline knowledge subset","dumps.wikimedia.org","Практический источник для групп ARCH|EDU","https://dumps.wikimedia.org/","https://dumps.wikimedia.org/","https://dumps.wikimedia.org/","Text is generally CC-BY-SA and may also carry GFDL terms; media, quotations, structured data and individual projects differ; attribution/history and database terms must be retained","many languages including PT, EN, RU, UK; project and snapshot specific","International/reference","XML dumps;SQL dumps;ZIM;images/media subsets;checksums","Prefer a bounded project/language/date ZIM or official dump; preserve dump metadata, contributor/history mechanism and local reader; do not imply all media are freely reusable","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Project-specific terms; media exclusions; attribution/history; content date; size; misinformation disclaimer"
"SUP-MDE-010","EDU|COMP|OPS|MATH|METH","Tatoeba language corpus","tatoeba.org","Практический источник для групп EDU|COMP|OPS|MATH|METH","https://tatoeba.org/en/downloads","https://tatoeba.org/en/downloads","https://tatoeba.org/en/downloads","Download page states general files CC-BY-2.0-FR and a subset CC0; audio license is contributor-selected and blank means no reuse outside Tatoeba","hundreds of languages; exact PT/RU/UK/EN counts fluctuate","International/reference","TSV;tar.bz2;custom exports;sentence-pair exports;audio links/metadata","Select text-only exports first; retain sentence IDs, license field, attribution URL and export date; audio only via explicit per-file permit","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] User-generated accuracy; per-record license; personal/offensive text screening; audio exclusions; attribution"
"SUP-MDE-011","EDU|COMP","Apertium offline translation stack","github.com","Практический источник для групп EDU|COMP","https://github.com/apertium","https://github.com/apertium","https://github.com/apertium","Core tools currently GPL-2.0; language modules/pairs vary among GPL-2.0, GPL-3.0 and other repo-specific notices; no org-wide blanket license","pair-specific; verify exact PT-EN/PT-ES/PT-UK/PT-RU availability and direction","International/reference","Source repositories;XML linguistic data;compiled language pairs;CLI packages","Resolve core, lttoolbox and exact released pair repos to immutable commits/tags; vendor build closure and run fixed bilingual test set offline","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Pair maturity/direction; repo-level license; submodules; compiler closure; human review for authoritative text"
"SUP-MDE-012","EDU|COMP","LanguageTool standalone","github.com","Практический источник для групп EDU|COMP","https://github.com/languagetool-org/languagetool","https://github.com/languagetool-org/languagetool","https://github.com/languagetool-org/languagetool","Core is LGPL-2.1-or-later; README explicitly says dictionaries/resources and third-party libraries carry separate licenses","Portuguese, English, Spanish, Ukrainian, Russian and others; variant coverage differs","International/reference","Standalone ZIP;JAR;CLI;local HTTP server;source;language resources","Preserve exact standalone release, supported JRE, source and third-party notices; bind only to loopback/LAN as required; run fixed PT-PT and multilingual regression set","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] JRE redistribution; resource licenses; pt-PT vs pt-BR; local-server exposure; no claim of perfect grammar"
"SUP-MDE-013","COMP|OPS","CPython and offline documentation","www.python.org","Практический источник для групп COMP|OPS","https://www.python.org/","https://www.python.org/","https://www.python.org/","PSF License Agreement and included third-party notices; exact release source LICENSE/history governs","docs primarily EN with selected translations","International/reference","Source tarball;installers;embeddable archives where offered;HTML/PDF/EPUB docs","Preserve source, target-platform installers, offline docs, configure/build instructions, test suite and bootstrap dependencies; build and run tests without network","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Exact patch/security status; platform/ABI; OpenSSL/Tk/readline notices; compiler bootstrap; tests"
"SUP-MDE-014","COMP|ARCH","pip wheelhouse and PEP 503-style local package set","pip.pypa.io","Практический источник для групп COMP|ARCH","https://pip.pypa.io/","https://pip.pypa.io/","https://pip.pypa.io/","pip itself is MIT; every wheel/sdist and bundled dependency has its own license; PyPI availability is not redistribution clearance","package metadata mostly EN; code languages vary","International/reference","Wheels;sdists;simple-index HTML or flat directory;requirements/constraints;hashes","Use pip download/wheel for explicit target Python/OS/ABI; preserve wheels plus sdists and build dependencies; install with no-index/find-links and require-hashes","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Hashes;licenses/SBOM;platform matrix;sdist reproducibility;dependency confusion prevention;malware scan"
"SUP-MDE-015","COMP|METH","JupyterLab local notebook environment","jupyterlab.readthedocs.io","Практический источник для групп COMP|METH","https://jupyterlab.readthedocs.io/","https://jupyterlab.readthedocs.io/","https://jupyterlab.readthedocs.io/","JupyterLab core is BSD-3-Clause; extensions, kernels and npm/Python dependencies are separate","UI localized;docs mostly EN","International/reference","Python packages/wheels;source;prebuilt web assets;HTML docs;notebooks","Freeze Lab, server, kernel and extension set via lockfiles/wheelhouse; bind locally; export HTML; verify notebook execution from clean environment","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Do not use unmaintained desktop wrapper as default; extension rights/security; token/auth; deterministic kernel; outputs scrubbed"
"SUP-MDE-016","MATH|METH|COMP","Scientific Python stack","numpy.org","Практический источник для групп MATH|METH|COMP","https://numpy.org/|https://scipy.org/|https://pandas.pydata.org/|https://matplotlib.org/|https://www.sympy.org/|https://scikit-learn.org/","https://numpy.org/|https://scipy.org/|https://pandas.pydata.org/|https://matplotlib.org/|https://www.sympy.org/|https://scikit-learn.org/","https://numpy.org/|https://scipy.org/|https://pandas.pydata.org/|https://matplotlib.org/|https://www.sympy.org/|https://scikit-learn.org/","Core projects are permissive BSD/PSF-compatible but exact packages and compiled dependencies differ; family requires component SPDX and notices","docs mostly EN; generated outputs language-neutral","International/reference","NumPy/SciPy/pandas/Matplotlib/SymPy/scikit-learn wheels and sdists;docs/examples","Create bounded, hashed wheelhouse for exact Python/OS/ABI; include sdists, BLAS/LAPACK/runtime notices, docs and known-answer numerical tests","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Per-component licenses; compiled-library ABI; numeric tolerance; CPU architecture; model/data licenses excluded unless explicit"
"SUP-MDE-017","MATH|METH","R plus curated CRAN snapshot","www.r-project.org","Практический источник для групп MATH|METH","https://www.r-project.org/","https://www.r-project.org/","https://www.r-project.org/","R is GPL-2 | GPL-3; CRAN package licenses and external data/system dependencies are package-specific","base/docs primarily EN; translations and packages vary","International/reference","R source and binaries;package tarballs/binaries;PACKAGES indexes;manuals;renv lock/cache","Freeze R version, explicit package list and source snapshot; retain renv.lock or equivalent, PACKAGES indexes, sources and platform binaries; install with network denied","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Package license fields are not sufficient alone; system deps; archived packages; exact repository snapshot; build tests"
"SUP-MDE-018","MATH|COMP","GNU Octave plus selected packages","octave.org","Практический источник для групп MATH|COMP","https://octave.org/","https://octave.org/","https://octave.org/","Octave is GPL-3-or-later; add-on packages and bundled libraries each require review","UI/docs mostly EN","International/reference","Source tarball;official installers where offered;manual HTML/PDF;Octave Forge package sources","Preserve exact source/installers, package archives, manuals, test suite and native numerical libraries; run known-answer suite offline","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Package/component licenses; BLAS/GUI dependencies; numeric compatibility is not MATLAB equivalence; platform test"
