"domain_id","group_code","group_title_ru","domain_title_ru","practical_outcome","minimum_demonstration","primary_measure","unit_or_standard","safety_class","safety_definition","prerequisite_domains","offline_package_target","practical_project_target","successor_proof","implementation_state","release_version"
"SCI-ELEC-10","ELEC","Электротехника, электроника и энергия","Двигатели, генераторы и привод","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Двигатели, генераторы и привод».","учебный маломощный мотор с ограждением","V/A/Wh/сигнал","SI или явно названный стандарт","S2_TRAINED_SUPERVISED","Только после обучения и под компетентным надзором; бытовая самостоятельная импровизация запрещена.","SCI-ELEC-09|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-11","ELEC","Электротехника, электроника и энергия","Солнечная фотоэлектрика и низковольтная автономная система","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Солнечная фотоэлектрика и низковольтная автономная система».","энергетический бюджет; монтаж здания — специалист","V/A/Wh/сигнал","SI или явно названный стандарт","S2_TRAINED_SUPERVISED","Только после обучения и под компетентным надзором; бытовая самостоятельная импровизация запрещена.","SCI-ELEC-10|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-12","ELEC","Электротехника, электроника и энергия","Батареи, заряд, BMS и пожарный риск","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Батареи, заряд, BMS и пожарный риск».","учёт состояния штатных исправных модулей; разборка запрещена","V/A/Wh/сигнал","SI или явно названный стандарт","S2_TRAINED_SUPERVISED","Только после обучения и под компетентным надзором; бытовая самостоятельная импровизация запрещена.","SCI-ELEC-11|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-13","ELEC","Электротехника, электроника и энергия","Энергетический аудит, ватт-часы и управление нагрузкой","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Энергетический аудит, ватт-часы и управление нагрузкой».","суточный журнал безопасных потребителей","V/A/Wh/сигнал","SI или явно названный стандарт","S1_LOW_RISK_HOUSEHOLD","Низкорисковая бытовая практика только с заранее названными обычными материалами; для электричества — изолированный защищённый источник с заранее ограниченными током, энергией и температурой; СИЗ и стоп-условие заданы до начала.","SCI-ELEC-12|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-14","ELEC","Электротехника, электроника и энергия","Сеть 230 В, щит, защита и backfeed","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Сеть 230 В, щит, защита и backfeed».","только распознавание и отключение; работы — лицензированный специалист","V/A/Wh/сигнал","SI или явно названный стандарт","S3_LICENSED_PROFESSIONAL","Только квалифицированный/лицензированный специалист в подходящей среде и по действующим нормам.","SCI-ELEC-13|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-15","ELEC","Электротехника, электроника и энергия","Заземление, молниезащита и EMC","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Заземление, молниезащита и EMC».","чтение проекта/отчёта; измерения установки — специалист","V/A/Wh/сигнал","SI или явно названный стандарт","S3_LICENSED_PROFESSIONAL","Только квалифицированный/лицензированный специалист в подходящей среде и по действующим нормам.","SCI-ELEC-14|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-16","ELEC","Электротехника, электроника и энергия","Радиосвязь, спектр и антенны","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Радиосвязь, спектр и антенны».","приём/учебный расчёт; передача только законно и в пределах допуска","V/A/Wh/сигнал","SI или явно названный стандарт","S2_TRAINED_SUPERVISED","Только после обучения и под компетентным надзором; бытовая самостоятельная импровизация запрещена.","SCI-ELEC-15|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-ELEC-17","ELEC","Электротехника, электроника и энергия","Проводная/беспроводная связь и PACE","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Проводная/беспроводная связь и PACE».","тест независимых каналов без нарушения спектральных правил","V/A/Wh/сигнал","SI или явно названный стандарт","S1_LOW_RISK_HOUSEHOLD","Низкорисковая бытовая практика только с заранее названными обычными материалами; для электричества — изолированный защищённый источник с заранее ограниченными током, энергией и температурой; СИЗ и стоп-условие заданы до начала.","SCI-ELEC-16|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-01","COMP","Вычисления и цифровая инженерия","Архитектура компьютера и представление данных","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Архитектура компьютера и представление данных».","разбор пути данные–память–процессор–вывод","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-METH-01|SCI-METH-07|SCI-METH-14","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-02","COMP","Вычисления и цифровая инженерия","Операционные системы и Linux","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Операционные системы и Linux».","установка в изолированную виртуальную машину","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-01|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-03","COMP","Вычисления и цифровая инженерия","Файловые системы, права и контроль целостности","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Файловые системы, права и контроль целостности».","создание/проверка hash и тест восстановления","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-02|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-04","COMP","Вычисления и цифровая инженерия","Командная строка и автоматизация","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Командная строка и автоматизация».","идемпотентный безопасный скрипт в тестовом каталоге","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-03|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-05","COMP","Вычисления и цифровая инженерия","Python и воспроизводимый анализ","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Python и воспроизводимый анализ».","скрипт читает CSV, считает результат и сохраняет версию","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-04|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-06","COMP","Вычисления и цифровая инженерия","C и память в изолированной учебной среде","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «C и память в изолированной учебной среде».","компиляция малого примера с предупреждениями","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-05|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-07","COMP","Вычисления и цифровая инженерия","Алгоритмы и оценка сложности","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Алгоритмы и оценка сложности».","сравнение времени двух методов на синтетических данных","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-06|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-08","COMP","Вычисления и цифровая инженерия","Структуры данных и сериализация","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Структуры данных и сериализация».","round-trip с проверкой эквивалентности","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-07|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-09","COMP","Вычисления и цифровая инженерия","Реляционные базы, SQL и транзакции","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Реляционные базы, SQL и транзакции».","создание локальной БД и проверка rollback","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-08|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-10","COMP","Вычисления и цифровая инженерия","Сети, адресация, DNS и маршрутизация","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Сети, адресация, DNS и маршрутизация».","локальная лаборатория без сканирования чужих систем","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-09|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-11","COMP","Вычисления и цифровая инженерия","Web, HTTP и автономное зеркалирование","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Web, HTTP и автономное зеркалирование».","локальный статический сайт с сохранённым происхождением","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-10|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-12","COMP","Вычисления и цифровая инженерия","Версионный контроль и выпуск","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Версионный контроль и выпуск».","commit, tag, changelog и проверяемая сборка","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-11|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-13","COMP","Вычисления и цифровая инженерия","Защитная кибербезопасность и моделирование угроз","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Защитная кибербезопасность и моделирование угроз».","аудит собственных активов; offensive-операции исключены","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-12|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-14","COMP","Вычисления и цифровая инженерия","Шифрование, ключи, recovery и succession","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Шифрование, ключи, recovery и succession».","тест восстановления на учебном ключе без реальных секретов","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-13|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-15","COMP","Вычисления и цифровая инженерия","Встраиваемые системы и низкопотребляющий логгер","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Встраиваемые системы и низкопотребляющий логгер».","безопасный датчик и экспорт сырых данных","воспроизводимый файл/тест","SI или явно названный стандарт","S1_LOW_RISK_HOUSEHOLD","Низкорисковая бытовая практика только с заранее названными обычными материалами; для электричества — изолированный защищённый источник с заранее ограниченными током, энергией и температурой; СИЗ и стоп-условие заданы до начала.","SCI-COMP-14|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-16","COMP","Вычисления и цифровая инженерия","Научные вычисления, численная проверка и тесты","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Научные вычисления, численная проверка и тесты».","сравнение с известным эталонным результатом","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-15|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-COMP-17","COMP","Вычисления и цифровая инженерия","Открытые GIS/CAD/EDA-инструменты","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Открытые GIS/CAD/EDA-инструменты».","файл проекта, открываемый на второй машине","воспроизводимый файл/тест","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-COMP-16|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-01","EDU","Обучение, язык и передача навыка","Грамотность и чтение технического текста","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Грамотность и чтение технического текста».","пересказ инструкции с выделением условий и запретов","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-METH-01|SCI-METH-07|SCI-METH-14","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-02","EDU","Обучение, язык и передача навыка","Многоязычные словари RU/UK/PT/EN","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Многоязычные словари RU/UK/PT/EN».","двусторонняя карточка термин–определение–контекст","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-01|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-03","EDU","Обучение, язык и передача навыка","Числовая грамотность и бытовые расчёты","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Числовая грамотность и бытовые расчёты».","оценка, расчёт, единица и здравый контроль результата","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-02|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-04","EDU","Обучение, язык и передача навыка","Педагогика, память и интервальное повторение","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Педагогика, память и интервальное повторение».","план занятия с retrieval practice","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-03|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-05","EDU","Обучение, язык и передача навыка","Карта программы и зависимости тем","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Карта программы и зависимости тем».","граф prerequisite → lesson → demonstration","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-04|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-06","EDU","Обучение, язык и передача навыка","Оценивание без подсказки и критерии mastery","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Оценивание без подсказки и критерии mastery».","слепое практическое задание по рубрике","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-05|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-07","EDU","Обучение, язык и передача навыка","Ученичество, наблюдение и постепенный допуск","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Ученичество, наблюдение и постепенный допуск».","матрица observe → assist → supervised → independent","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-06|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-08","EDU","Обучение, язык и передача навыка","Техническое письмо, схемы и чек-листы","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Техническое письмо, схемы и чек-листы».","однозначная инструкция, проверенная вторым человеком","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-07|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-09","EDU","Обучение, язык и передача навыка","Технический перевод и опасные неоднозначности","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Технический перевод и опасные неоднозначности».","двуязычная проверка единиц, отрицаний и стоп-условий","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-08|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-10","EDU","Обучение, язык и передача навыка","Доступность: зрение, слух, моторика и когнитивная нагрузка","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Доступность: зрение, слух, моторика и когнитивная нагрузка».","альтернативный формат одной инструкции","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-09|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-11","EDU","Обучение, язык и передача навыка","Коммуникация в конфликте и read-back/check-back","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Коммуникация в конфликте и read-back/check-back».","ролевая передача задачи с подтверждением","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-10|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-EDU-12","EDU","Обучение, язык и передача навыка","Teach-back и межпоколенческий экзамен","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Teach-back и межпоколенческий экзамен».","новичок выполняет задачу без устной помощи автора","демонстрация mastery","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-EDU-11|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-OPS-01","OPS","Операции, экономика и управление","Инвентаризация, единицы учёта и фактический остаток","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Инвентаризация, единицы учёта и фактический остаток».","цикл count → discrepancy → correction","остаток/время/дефект","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-METH-01|SCI-METH-07|SCI-METH-14","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
"SCI-OPS-02","OPS","Операции, экономика и управление","Бухгалтерский след и двойная запись","Объяснить базовую модель, выполнить допустимую для класса риска проверку и документировать пределы по теме «Бухгалтерский след и двойная запись».","сверка журнала с остатком без реальных финансовых данных","остаток/время/дефект","SI или явно названный стандарт","S0_OBSERVE_READ","Наблюдение, чтение, расчёт или работа с опубликованным набором данных; физического вмешательства нет.","SCI-OPS-01|SCI-METH-13","1","1","Новый участник находит источник офлайн, объясняет границы, повторяет допустимую процедуру и получает результат в заранее заданном допуске.","FRAMEWORK_ONLY_NOT_TRAINED","0.4"
